"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.01.2021","5.960,0","6.020,0","6.020,0","5.942,0","1,58K","-0,43%"
"20.01.2021","5.986,0","6.000,0","6.014,0","5.976,0","0,92K","0,07%"
"19.01.2021","5.982,0","6.010,0","6.020,0","5.960,0","3,76K","0,00%"
"18.01.2021","5.982,0","5.972,0","6.010,0","5.940,0","2,48K","0,50%"
"15.01.2021","5.952,0","5.960,0","5.990,0","5.948,0","3,04K","-0,13%"
"14.01.2021","5.960,0","6.000,0","6.038,0","5.940,0","4,39K","-0,90%"
"13.01.2021","6.014,0","5.970,0","6.030,0","5.936,0","9,88K","0,74%"
"12.01.2021","5.970,0","6.014,0","6.028,0","5.968,0","1,95K","-0,57%"
"11.01.2021","6.004,0","6.008,0","6.032,0","5.994,0","1,74K","0,13%"
"08.01.2021","5.996,0","6.010,0","6.030,0","5.992,0","1,60K","0,07%"
"06.01.2021","5.992,0","5.982,0","6.038,0","5.950,0","2,85K","0,20%"
"05.01.2021","5.980,0","5.964,0","6.042,0","5.964,0","2,85K","-0,13%"
"04.01.2021","5.988,0","5.920,0","6.050,0","5.920,0","2,33K","1,05%"
"30.12.2020","5.926,0","5.980,0","5.988,0","5.926,0","0,90K","-0,64%"
"29.12.2020","5.964,0","5.930,0","5.978,0","5.902,0","1,41K","0,54%"
"28.12.2020","5.932,0","6.038,0","6.038,0","5.916,0","2,35K","-1,13%"
"25.12.2020","6.000,0","6.032,0","6.036,0","5.990,0","0,61K","-0,20%"
"24.12.2020","6.012,0","6.014,0","6.060,0","6.012,0","0,90K","-0,76%"
"23.12.2020","6.058,0","6.048,0","6.064,0","6.004,0","3,04K","0,23%"
"22.12.2020","6.044,0","5.984,0","6.048,0","5.964,0","2,46K","0,90%"
"21.12.2020","5.990,0","5.954,0","6.024,0","5.904,0","3,38K","0,30%"
"18.12.2020","5.972,0","5.900,0","5.972,0","5.878,0","2,04K","1,63%"
"17.12.2020","5.876,0","5.930,0","5.930,0","5.860,0","3,78K","-0,78%"
"16.12.2020","5.922,0","5.926,0","5.976,0","5.902,0","1,69K","-0,10%"
"15.12.2020","5.928,0","5.920,0","5.952,0","5.920,0","1,02K","-0,10%"
"14.12.2020","5.934,0","5.984,0","5.998,0","5.928,0","2,04K","-0,80%"
"11.12.2020","5.982,0","5.948,0","5.986,0","5.854,0","5,40K","0,54%"
"10.12.2020","5.950,0","5.966,0","6.026,0","5.950,0","1,76K","-0,44%"
"09.12.2020","5.976,0","6.006,0","6.006,0","5.940,0","4,09K","-0,30%"
"08.12.2020","5.994,0","6.038,0","6.048,0","5.952,0","5,08K","-0,20%"
"07.12.2020","6.006,0","5.990,0","6.058,0","5.978,0","4,78K","-0,07%"
"04.12.2020","6.010,0","6.094,0","6.094,0","5.994,0","3,95K","-0,92%"
"03.12.2020","6.066,0","6.090,0","6.090,0","6.044,0","3,42K","-0,39%"
"02.12.2020","6.090,0","6.140,0","6.168,0","6.060,0","2,55K","-0,49%"
"01.12.2020","6.120,0","6.110,0","6.140,0","5.952,0","27,69K","0,00%"
"30.11.2020","6.120,0","6.092,0","6.134,0","6.074,0","3,53K","0,33%"
"27.11.2020","6.100,0","6.090,0","6.162,0","6.060,0","1,88K","0,00%"
"26.11.2020","6.100,0","6.100,0","6.162,0","6.080,0","1,44K","0,00%"
"25.11.2020","6.100,0","6.112,0","6.180,0","6.074,0","2,07K","-0,16%"
"24.11.2020","6.110,0","6.112,0","6.156,0","6.070,0","1,96K","0,53%"
