"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.02.2021","3.342,88","3.246,40","3.350,00","3.240,24","4,16M","4,26%"
"29.01.2021","3.206,20","3.230,00","3.236,99","3.184,55","4,29M","-0,97%"
"28.01.2021","3.237,62","3.243,50","3.301,68","3.230,72","3,15M","0,16%"
"27.01.2021","3.232,58","3.342,12","3.342,12","3.208,00","4,66M","-2,81%"
"26.01.2021","3.326,13","3.288,00","3.337,89","3.282,87","2,96M","0,98%"
"25.01.2021","3.294,00","3.326,07","3.363,00","3.247,90","3,75M","0,05%"
"22.01.2021","3.292,23","3.304,31","3.321,91","3.283,16","2,82M","-0,45%"
"21.01.2021","3.306,99","3.293,00","3.348,55","3.289,57","4,95M","1,34%"
"20.01.2021","3.263,38","3.181,99","3.279,80","3.175,00","5,31M","4,57%"
"19.01.2021","3.120,76","3.108,13","3.145,00","3.096,73","3,31M","0,53%"
"15.01.2021","3.104,25","3.123,02","3.142,54","3.095,17","4,24M","-0,74%"
"14.01.2021","3.127,47","3.167,51","3.177,91","3.120,97","3,07M","-1,21%"
"13.01.2021","3.165,89","3.126,19","3.189,44","3.123,02","3,32M","1,44%"
"12.01.2021","3.120,83","3.117,60","3.141,00","3.086,47","3,51M","0,21%"
"11.01.2021","3.114,21","3.148,22","3.156,07","3.110,00","3,67M","-2,15%"
"08.01.2021","3.182,70","3.180,00","3.190,64","3.142,20","3,54M","0,65%"
"07.01.2021","3.162,16","3.156,47","3.207,23","3.156,47","3,51M","0,76%"
"06.01.2021","3.138,38","3.147,93","3.197,00","3.131,31","4,39M","-2,49%"
"05.01.2021","3.218,51","3.171,07","3.223,38","3.166,01","2,66M","1,00%"
"04.01.2021","3.186,63","3.266,26","3.270,91","3.145,00","4,41M","-2,16%"
"31.12.2020","3.256,93","3.275,00","3.282,92","3.241,20","2,96M","-0,88%"
"30.12.2020","3.285,85","3.340,00","3.341,13","3.283,00","3,21M","-1,09%"
"29.12.2020","3.322,00","3.311,00","3.350,00","3.282,54","4,87M","1,16%"
"28.12.2020","3.283,96","3.192,90","3.303,55","3.173,08","5,69M","3,51%"
"24.12.2020","3.172,69","3.193,90","3.202,00","3.169,00","1,45M","-0,39%"
"23.12.2020","3.185,27","3.204,49","3.210,00","3.185,00","2,09M","-0,66%"
"22.12.2020","3.206,52","3.201,48","3.218,45","3.180,92","2,38M","0,01%"
"21.12.2020","3.206,18","3.197,77","3.226,19","3.167,50","3,84M","0,14%"
"18.12.2020","3.201,65","3.243,99","3.249,42","3.171,60","6,00M","-1,06%"
"17.12.2020","3.236,08","3.246,50","3.263,51","3.221,00","3,47M","-0,15%"
"16.12.2020","3.240,96","3.176,01","3.247,00","3.163,68","4,39M","2,40%"
"15.12.2020","3.165,12","3.178,16","3.188,00","3.130,73","3,32M","0,26%"
"14.12.2020","3.156,97","3.138,00","3.190,47","3.128,72","4,16M","1,30%"
"11.12.2020","3.116,42","3.096,66","3.118,67","3.072,82","3,06M","0,48%"
"10.12.2020","3.101,49","3.090,00","3.142,00","3.077,00","3,03M","-0,09%"
"09.12.2020","3.104,20","3.167,50","3.169,47","3.088,00","4,10M","-2,30%"
"08.12.2020","3.177,29","3.156,04","3.184,13","3.120,33","3,29M","0,61%"
"07.12.2020","3.158,00","3.155,59","3.180,00","3.142,95","2,75M","-0,14%"
"04.12.2020","3.162,58","3.198,21","3.198,21","3.158,76","2,91M","-0,76%"
"03.12.2020","3.186,73","3.203,84","3.228,58","3.181,66","2,89M","-0,52%"
"02.12.2020","3.203,53","3.220,33","3.231,02","3.174,00","3,13M","-0,51%"
"01.12.2020","3.220,08","3.188,50","3.248,95","3.157,18","4,49M","1,64%"
"30.11.2020","3.168,04","3.208,48","3.228,39","3.125,55","4,01M","-0,85%"
"27.11.2020","3.195,34","3.211,26","3.216,19","3.190,05","2,39M","0,32%"
"25.11.2020","3.185,07","3.141,50","3.198,00","3.141,50","3,79M","2,15%"
"24.11.2020","3.118,06","3.101,22","3.133,63","3.087,55","3,60M","0,63%"
"23.11.2020","3.098,39","3.117,97","3.139,11","3.066,38","4,71M","-0,03%"
"20.11.2020","3.099,40","3.117,02","3.132,89","3.098,05","3,38M","-0,57%"
"19.11.2020","3.117,02","3.104,44","3.125,00","3.082,28","3,01M","0,37%"
"18.11.2020","3.105,46","3.130,05","3.139,99","3.105,46","2,92M","-0,96%"
"17.11.2020","3.135,66","3.182,71","3.182,71","3.135,29","3,44M","0,15%"
"16.11.2020","3.131,06","3.095,59","3.140,22","3.076,14","3,81M","0,07%"
"13.11.2020","3.128,81","3.122,00","3.141,72","3.085,39","3,76M","0,60%"
"12.11.2020","3.110,28","3.150,39","3.175,00","3.086,84","4,37M","-0,86%"
"11.11.2020","3.137,39","3.061,93","3.138,72","3.051,93","4,37M","3,37%"
"10.11.2020","3.035,02","3.097,72","3.112,67","3.020,00","6,59M","-3,46%"
"09.11.2020","3.143,74","3.226,28","3.288,45","3.115,00","7,19M","-5,06%"
"06.11.2020","3.311,37","3.304,64","3.322,00","3.232,00","4,65M","-0,32%"
"05.11.2020","3.322,00","3.318,33","3.365,52","3.291,19","5,79M","2,49%"
"04.11.2020","3.241,16","3.159,99","3.244,85","3.139,73","6,84M","6,32%"
"03.11.2020","3.048,41","3.018,53","3.074,90","2.980,98","4,90M","1,46%"
"02.11.2020","3.004,48","3.061,74","3.079,71","2.950,12","7,26M","-1,04%"
"30.10.2020","3.036,15","3.157,75","3.167,00","3.019,00","8,40M","-5,45%"
"29.10.2020","3.211,01","3.201,27","3.257,25","3.164,00","6,60M","1,52%"
"28.10.2020","3.162,78","3.248,72","3.264,02","3.162,78","5,59M","-3,76%"
"27.10.2020","3.286,33","3.223,00","3.291,18","3.212,26","4,29M","2,47%"
"26.10.2020","3.207,04","3.196,02","3.281,42","3.153,54","5,90M","0,08%"
"23.10.2020","3.204,40","3.191,00","3.205,33","3.140,00","3,47M","0,88%"
"22.10.2020","3.176,40","3.189,87","3.198,00","3.122,25","4,21M","-0,27%"
"21.10.2020","3.184,94","3.210,13","3.232,24","3.160,00","4,59M","-1,00%"
"20.10.2020","3.217,01","3.219,50","3.265,04","3.193,86","4,51M","0,31%"
"19.10.2020","3.207,21","3.298,84","3.327,50","3.193,00","5,22M","-2,00%"
"16.10.2020","3.272,71","3.363,23","3.399,66","3.160,00","6,47M","-1,98%"
"15.10.2020","3.338,65","3.292,01","3.355,88","3.280,00","5,22M","-0,75%"
"14.10.2020","3.363,71","3.447,00","3.464,88","3.340,00","5,83M","-2,32%"
"13.10.2020","3.443,63","3.467,99","3.492,38","3.424,22","5,74M","0,02%"
"12.10.2020","3.442,93","3.349,94","3.496,24","3.339,55","8,36M","4,75%"
"09.10.2020","3.286,65","3.210,00","3.288,99","3.197,83","4,91M","3,01%"
"08.10.2020","3.190,55","3.224,99","3.233,29","3.174,99","3,17M","-0,16%"
"07.10.2020","3.195,69","3.135,00","3.200,00","3.132,39","4,31M","3,09%"
"06.10.2020","3.099,96","3.165,00","3.182,00","3.090,00","5,09M","-3,10%"
"05.10.2020","3.199,20","3.145,84","3.202,53","3.140,85","3,78M","2,37%"
"02.10.2020","3.125,00","3.153,63","3.195,80","3.123,00","5,61M","-2,99%"
"01.10.2020","3.221,26","3.208,00","3.224,00","3.172,00","4,97M","2,30%"
"30.09.2020","3.148,73","3.141,14","3.212,88","3.133,99","4,90M","0,12%"
"29.09.2020","3.144,88","3.175,39","3.188,26","3.132,54","3,50M","-0,92%"
"28.09.2020","3.174,05","3.148,85","3.175,04","3.117,17","4,22M","2,55%"
"25.09.2020","3.095,13","3.054,86","3.101,54","2.999,00","4,62M","2,49%"
"24.09.2020","3.019,79","2.977,79","3.069,30","2.965,00","5,53M","0,66%"
"23.09.2020","2.999,86","3.120,43","3.127,00","2.992,38","5,65M","-4,13%"
"22.09.2020","3.128,99","3.033,84","3.133,99","3.000,20","6,95M","5,69%"
"21.09.2020","2.960,47","2.906,50","2.962,00","2.871,00","6,12M","0,19%"
"18.09.2020","2.954,91","3.031,74","3.037,80","2.905,54","8,89M","-1,79%"
"17.09.2020","3.008,73","3.009,25","3.029,43","2.972,55","6,45M","-2,25%"
"16.09.2020","3.078,10","3.179,99","3.187,24","3.074,15","4,53M","-2,47%"
"15.09.2020","3.156,13","3.136,16","3.175,02","3.108,92","4,02M","1,71%"
"14.09.2020","3.102,97","3.172,94","3.187,39","3.096,00","4,53M","-0,43%"
"11.09.2020","3.116,22","3.208,69","3.217,34","3.083,98","5,09M","-1,85%"
"10.09.2020","3.175,11","3.307,22","3.349,89","3.170,55","5,33M","-2,86%"
"09.09.2020","3.268,61","3.202,99","3.303,18","3.185,00","5,19M","3,77%"
"08.09.2020","3.149,84","3.144,00","3.250,84","3.130,00","6,09M","-4,39%"
"04.09.2020","3.294,62","3.318,00","3.381,50","3.111,13","8,78M","-2,18%"
"03.09.2020","3.368,00","3.485,00","3.488,41","3.303,00","8,16M","-4,63%"
"02.09.2020","3.531,45","3.547,00","3.552,25","3.486,68","3,93M","0,92%"
"01.09.2020","3.499,12","3.489,58","3.513,87","3.467,00","3,48M","1,40%"
"31.08.2020","3.450,96","3.408,99","3.495,00","3.405,00","4,19M","1,45%"
"28.08.2020","3.401,80","3.423,00","3.433,37","3.386,50","2,90M","0,05%"
"27.08.2020","3.400,00","3.450,05","3.453,00","3.378,00","4,26M","-1,22%"
"26.08.2020","3.441,85","3.351,11","3.451,74","3.344,57","6,51M","2,85%"
"25.08.2020","3.346,49","3.294,99","3.357,40","3.267,00","3,99M","1,18%"
"24.08.2020","3.307,46","3.310,15","3.380,32","3.257,56","4,67M","0,69%"
"21.08.2020","3.284,72","3.295,00","3.314,40","3.275,39","3,58M","-0,38%"
"20.08.2020","3.297,37","3.252,00","3.312,62","3.238,00","3,33M","1,13%"
"19.08.2020","3.260,48","3.303,01","3.315,90","3.256,00","4,19M","-1,57%"
"18.08.2020","3.312,49","3.212,00","3.320,00","3.205,82","5,35M","4,09%"
"17.08.2020","3.182,41","3.173,12","3.194,97","3.154,18","2,69M","1,09%"
"14.08.2020","3.148,02","3.178,18","3.178,24","3.120,00","2,75M","-0,41%"
"13.08.2020","3.161,02","3.182,99","3.217,52","3.155,00","3,15M","-0,04%"
"12.08.2020","3.162,24","3.108,00","3.174,39","3.101,42","3,53M","2,65%"
"11.08.2020","3.080,67","3.113,20","3.159,22","3.073,00","3,72M","-2,14%"
"10.08.2020","3.148,16","3.170,31","3.172,51","3.101,52","3,17M","-0,61%"
"07.08.2020","3.167,46","3.224,01","3.240,81","3.140,67","3,94M","-1,78%"
"06.08.2020","3.225,00","3.194,36","3.247,47","3.165,43","3,94M","0,62%"
"05.08.2020","3.205,03","3.143,77","3.213,59","3.127,30","3,93M","2,11%"
"04.08.2020","3.138,83","3.101,21","3.167,24","3.101,21","4,69M","0,87%"
"03.08.2020","3.111,89","3.180,51","3.184,00","3.104,00","5,07M","-1,67%"
"31.07.2020","3.164,68","3.244,00","3.246,82","3.151,00","8,08M","3,70%"
"30.07.2020","3.051,88","3.014,00","3.092,00","3.005,00","6,13M","0,60%"
"29.07.2020","3.033,53","3.030,99","3.039,16","2.996,77","2,97M","1,11%"
"28.07.2020","3.000,33","3.054,27","3.077,09","2.995,76","3,13M","-1,80%"
"27.07.2020","3.055,21","3.062,00","3.098,00","3.015,77","4,17M","1,54%"
"24.07.2020","3.008,91","2.930,00","3.031,58","2.888,00","5,63M","0,75%"
"23.07.2020","2.986,55","3.098,27","3.098,27","2.970,00","5,66M","-3,66%"
"22.07.2020","3.099,91","3.125,00","3.150,00","3.065,26","4,10M","-1,22%"
"21.07.2020","3.138,29","3.232,49","3.240,58","3.105,72","6,13M","-1,83%"
"20.07.2020","3.196,84","3.000,20","3.201,36","2.994,02","7,60M","7,93%"
"17.07.2020","2.961,97","3.009,00","3.024,00","2.948,45","4,76M","-1,26%"
"16.07.2020","2.999,90","2.971,06","3.032,00","2.918,23","6,39M","-0,30%"
"15.07.2020","3.008,87","3.080,23","3.098,35","2.973,18","5,79M","-2,44%"
"14.07.2020","3.084,00","3.089,00","3.127,38","2.950,00","7,23M","-0,64%"
"13.07.2020","3.104,00","3.251,06","3.344,29","3.068,39","7,72M","-3,00%"
"10.07.2020","3.200,00","3.191,76","3.215,00","3.135,70","5,49M","0,55%"
"09.07.2020","3.182,63","3.115,99","3.193,88","3.074,00","6,39M","3,29%"
"08.07.2020","3.081,11","3.022,61","3.083,97","3.012,43","5,04M","2,70%"
"07.07.2020","3.000,12","3.058,55","3.069,55","2.990,00","5,26M","-1,86%"
"06.07.2020","3.057,04","2.934,97","3.059,88","2.930,00","6,88M","5,77%"
"02.07.2020","2.890,30","2.912,01","2.955,56","2.871,10","6,59M","0,40%"
"01.07.2020","2.878,70","2.757,99","2.895,00","2.754,00","6,36M","4,35%"
"30.06.2020","2.758,82","2.685,07","2.769,63","2.675,03","3,77M","2,93%"
"29.06.2020","2.680,38","2.690,01","2.696,80","2.630,08","4,22M","-0,46%"
"26.06.2020","2.692,87","2.775,06","2.782,57","2.688,00","6,50M","-2,24%"
"25.06.2020","2.754,58","2.739,55","2.756,23","2.712,14","2,97M","0,74%"
"24.06.2020","2.734,40","2.780,00","2.796,00","2.721,00","4,53M","-1,09%"
"23.06.2020","2.764,41","2.726,02","2.783,11","2.718,04","4,23M","1,86%"
"22.06.2020","2.713,82","2.684,50","2.715,00","2.669,00","3,21M","1,45%"
"19.06.2020","2.675,01","2.678,08","2.697,43","2.659,00","5,78M","0,79%"
"18.06.2020","2.653,98","2.647,01","2.659,64","2.636,11","2,49M","0,49%"
"17.06.2020","2.640,98","2.647,50","2.655,00","2.631,82","2,96M","0,98%"
"16.06.2020","2.615,27","2.620,00","2.620,00","2.576,00","3,60M","1,66%"
"15.06.2020","2.572,68","2.526,60","2.584,00","2.508,00","3,87M","1,09%"
"12.06.2020","2.545,02","2.601,21","2.621,48","2.503,35","5,44M","-0,51%"
"11.06.2020","2.557,96","2.603,50","2.671,38","2.536,23","5,80M","-3,38%"
"10.06.2020","2.647,45","2.645,00","2.722,35","2.626,26","4,95M","1,79%"
"09.06.2020","2.600,86","2.529,44","2.626,43","2.525,00","5,18M","3,04%"
"08.06.2020","2.524,06","2.500,20","2.530,00","2.487,34","3,97M","1,65%"
"05.06.2020","2.483,00","2.444,51","2.488,64","2.437,13","3,31M","0,91%"
"04.06.2020","2.460,60","2.477,43","2.507,54","2.450,01","2,95M","-0,72%"
"03.06.2020","2.478,40","2.468,01","2.488,00","2.461,17","2,67M","0,24%"
"02.06.2020","2.472,41","2.467,00","2.473,53","2.445,31","2,53M","0,06%"
"01.06.2020","2.471,04","2.448,00","2.476,93","2.444,17","2,94M","1,17%"
"29.05.2020","2.442,37","2.415,94","2.442,37","2.398,20","3,53M","1,72%"
"28.05.2020","2.401,10","2.384,33","2.436,97","2.378,23","3,19M","-0,39%"
"27.05.2020","2.410,39","2.404,99","2.413,58","2.330,00","5,06M","-0,47%"
"26.05.2020","2.421,86","2.458,00","2.462,00","2.414,06","3,57M","-0,62%"
"22.05.2020","2.436,88","2.455,01","2.469,85","2.430,13","2,87M","-0,40%"
"21.05.2020","2.446,74","2.500,00","2.525,45","2.442,54","5,11M","-2,05%"
"20.05.2020","2.497,94","2.477,87","2.500,01","2.467,27","4,00M","1,98%"
"19.05.2020","2.449,33","2.429,83","2.484,99","2.428,97","4,32M","0,95%"
"18.05.2020","2.426,26","2.404,35","2.433,00","2.384,01","4,37M","0,68%"
"15.05.2020","2.409,78","2.368,52","2.411,00","2.356,37","4,23M","0,88%"
"14.05.2020","2.388,85","2.361,01","2.391,37","2.353,21","3,65M","0,88%"
"13.05.2020","2.367,92","2.366,80","2.407,70","2.337,80","4,78M","0,47%"
"12.05.2020","2.356,95","2.411,85","2.419,00","2.355,00","3,07M","-2,16%"
"11.05.2020","2.409,00","2.374,70","2.419,66","2.372,11","3,26M","1,24%"
"08.05.2020","2.379,61","2.372,14","2.387,24","2.357,00","3,21M","0,51%"
"07.05.2020","2.367,61","2.374,78","2.376,00","2.343,11","3,40M","0,70%"
"06.05.2020","2.351,26","2.329,44","2.357,45","2.320,00","3,12M","1,44%"
"05.05.2020","2.317,80","2.340,00","2.351,00","2.307,13","3,24M","0,08%"
"04.05.2020","2.315,99","2.256,38","2.326,98","2.256,38","4,87M","1,31%"
"01.05.2020","2.286,04","2.336,80","2.362,44","2.258,19","9,77M","-7,60%"
"30.04.2020","2.474,00","2.419,84","2.475,00","2.396,01","9,53M","4,27%"
"29.04.2020","2.372,71","2.330,01","2.391,89","2.310,00","4,59M","2,53%"
"28.04.2020","2.314,08","2.372,10","2.373,50","2.306,00","5,27M","-2,61%"
"27.04.2020","2.376,00","2.443,20","2.444,88","2.363,00","5,65M","-1,42%"
"24.04.2020","2.410,22","2.417,00","2.420,43","2.382,00","3,83M","0,45%"
"23.04.2020","2.399,45","2.399,98","2.424,22","2.382,08","5,07M","1,52%"
"22.04.2020","2.363,49","2.369,00","2.394,00","2.351,00","4,22M","1,52%"
"21.04.2020","2.328,12","2.416,61","2.428,31","2.279,66","7,48M","-2,74%"
"20.04.2020","2.393,61","2.389,95","2.444,98","2.386,05","5,77M","0,78%"
"17.04.2020","2.375,00","2.372,33","2.400,00","2.316,02","7,93M","-1,38%"
"16.04.2020","2.408,19","2.346,00","2.461,00","2.335,00","12,04M","4,36%"
"15.04.2020","2.307,68","2.257,68","2.333,37","2.245,00","6,87M","1,07%"
"14.04.2020","2.283,32","2.200,47","2.292,00","2.186,21","8,09M","5,28%"
"13.04.2020","2.168,87","2.040,00","2.180,00","2.038,00","6,72M","6,17%"
"09.04.2020","2.042,76","2.044,30","2.053,00","2.017,66","4,66M","-0,01%"
"08.04.2020","2.043,00","2.021,00","2.044,00","2.011,15","3,98M","1,56%"
"07.04.2020","2.011,60","2.017,11","2.035,72","1.997,62","5,11M","0,70%"
"06.04.2020","1.997,59","1.936,00","1.998,52","1.930,02","5,77M","4,77%"
"03.04.2020","1.906,59","1.911,15","1.926,33","1.889,15","3,61M","-0,64%"
"02.04.2020","1.918,83","1.901,64","1.927,53","1.890,00","4,34M","0,58%"
"01.04.2020","1.907,70","1.932,97","1.944,96","1.893,00","4,12M","-2,16%"
"31.03.2020","1.949,72","1.964,35","1.993,02","1.944,01","5,12M","-0,72%"
"30.03.2020","1.963,95","1.922,83","1.973,63","1.912,34","6,13M","3,36%"
"27.03.2020","1.900,10","1.930,86","1.939,79","1.899,92","5,39M","-2,83%"
"26.03.2020","1.955,49","1.902,00","1.956,49","1.889,29","6,24M","3,69%"
"25.03.2020","1.885,84","1.920,69","1.950,26","1.885,78","6,48M","-2,80%"
"24.03.2020","1.940,10","1.951,49","1.955,00","1.900,34","7,15M","1,96%"
"23.03.2020","1.902,83","1.827,75","1.919,40","1.812,00","7,81M","3,07%"
"20.03.2020","1.846,09","1.926,31","1.957,00","1.820,73","9,82M","-1,85%"
"19.03.2020","1.880,93","1.860,00","1.945,00","1.832,65","10,40M","2,78%"
"18.03.2020","1.830,00","1.750,00","1.841,66","1.745,00","9,65M","1,23%"
"17.03.2020","1.807,84","1.775,47","1.857,78","1.689,24","10,92M","7,03%"
"16.03.2020","1.689,15","1.641,51","1.759,45","1.626,03","8,92M","-5,37%"
"13.03.2020","1.785,00","1.755,00","1.786,31","1.680,62","8,81M","6,46%"
